Nomor,KP,Jumlah,Entri Kunci,Entri,Tipe,Pembentukan
92040.0,k,0,pekajangan,pekajangan,dasar
92071.0,k,4,pekasih,pekasih,dasar
92181.0,k,0,pelabur,pelabur,dasar
92217.0,k,0,pelaif,pelaif,dasar
92268.0,k,0,pelalau,pelalau,dasar
92280.0,k,0,pelambuk,pelambuk,dasar
92282.0,k,0,pelamin,pelamin,dasar
92307.0,k,0,pelanda,pelanda,dasar
92349.0,k,0,pelangkah,pelangkah,dasar
92353.0,k,9,pelangsing,pelangsing,dasar
92466.0,k,0,pelawaan,pelawaan,dasar
92470.0,k,4,pelawangan,pelawangan,dasar
92487.0,k,2,pelayangan,pelayangan,dasar
92512.0,k,0,pelebon,pelebon,dasar
92513.0,k,0,pelebonan,pelebonan,dasar
92678.0,k,0,pelimau,pelimau,dasar
92710.0,k,0,pelintuh,pelintuh,dasar
93111.0,k,0,pemanjat sosial,pemanjat sosial,dasar
93249.0,k,193,pembaharuan,pembaharuan,dasar
93254.0,k,1861,pembahasan,pembahasan,dasar
93256.0,k,0,pembaikan,pembaikan,dasar
93266.0,k,326,pembakaran,pembakaran,dasar
93484.0,k,0,pembelaan diri,pembelaan diri,dasar
93724.0,k,3,pemblokadean,pemblokadean,dasar
93725.0,k,0,pemblokir,pemblokir,dasar
93726.0,k,91,pemblokiran,pemblokiran,dasar
93772.0,k,0,pembriketan,pembriketan,dasar
93802.0,k,0,pembudi daya,pembudi daya,dasar
93880.0,k,0,pemecah belah,pemecah belah,dasar
93914.0,k,0,pemelancar,pemelancar,dasar
93933.0,k,1009,pemenang,pemenang,dasar
94048.0,k,3463,pemerintahan,pemerintahan,dasar
94252.0,k,0,pemlastis,pemlastis,dasar
94253.0,k,0,pemlesteran,pemlesteran,dasar
94309.0,k,0,pemprioritasan,pemprioritasan,dasar
94313.0,k,59,pemrakarsa,pemrakarsa,dasar
94314.0,k,0,pemrakarsaan,pemrakarsaan,dasar
94316.0,k,0,pemrakiraan,pemrakiraan,dasar
94317.0,k,2,pemrasaran,pemrasaran,dasar
94318.0,k,0,pemrasastian,pemrasastian,dasar
94319.0,k,2,pemroduksi,pemroduksi,dasar
94320.0,k,0,pemroduksian,pemroduksian,dasar
94321.0,k,0,pemrofil,pemrofil,dasar
94322.0,k,0,pemrofilan,pemrofilan,dasar
94324.0,k,5,pemrogram,pemrogram,dasar
94325.0,k,99,pemrograman,pemrograman,dasar
94332.0,k,0,pemropaganda,pemropaganda,dasar
94333.0,k,15,pemroses,pemroses,dasar
94336.0,k,257,pemrosesan,pemrosesan,dasar
94355.0,k,23,pemrotes,pemrotes,dasar
94356.0,k,0,pemrototipean,pemrototipean,dasar
94497.0,k,11,pemutarbalikan,pemutarbalikan,dasar
94530.0,k,0,penabalan,penabalan,dasar
94680.0,k,0,penanda tangan,penanda tangan,dasar
94725.0,k,0,penanggung jawab,penanggung jawab,dasar
94763.0,k,0,penapaktilasan,penapaktilasan,dasar
94874.0,k,0,pencacah jiwa,pencacah jiwa,dasar
95252.0,k,0,pendaur ulang,pendaur ulang,dasar
95492.0,k,0,pendramaan,pendramaan,dasar
95493.0,k,0,pendramatisan,pendramatisan,dasar
95850.0,k,0,pengadu domba,pengadu domba,dasar
95851.0,k,0,pengadu untung,pengadu untung,dasar
95953.0,k,0,pengalih bahasa,pengalih bahasa,dasar
95954.0,x,0,pengalihaksara,pengalihaksara,dasar
96490.0,k,0,pengembang biak,pengembang biak,dasar
96900.0,k,0,pengglasiran,pengglasiran,dasar
96924.0,k,0,penggrafiti,penggrafiti,dasar
96925.0,k,4,penggranatan,penggranatan,dasar
96927.0,c,4,penggrebekan,penggrebekan,dasar,penggerebekan
97239.0,k,0,pengingau,pengingau,dasar
97242.0,k,0,penginian,penginian,dasar
97289.0,k,7,pengion,pengion,dasar
97344.0,k,2,pengiur,pengiur,dasar
97348.0,k,538,pengkajian,pengkajian,dasar
97383.0,k,0,pengklasifikasi,pengklasifikasi,dasar
97393.0,c,39,pengkodean,pengkodean,dasar,pengodean
97402.0,c,37,pengkondisian,pengkondisian,dasar,pengondisian
97406.0,c,34,pengkoordinasian,pengkoordinasian,dasar,pengoordinasian
97418.0,x,0,pengkudetaan,pengkudetaan,dasar
97420.0,c,5,penglaris,penglaris,dasar,pelaris
97577.0,c,102,pengrajin,pengrajin,dasar,perajin
97642.0,k,0,penguji coba,penguji coba,dasar
97659.0,k,98,pengujung,pengujung,dasar
97825.0,k,0,pengusuli,pengusuli,dasar
98248.0,k,0,penstop,penstop,dasar
98250.0,k,0,penstrataan,penstrataan,dasar
98251.0,k,5,penstrukturan,penstrukturan,dasar
98300.0,k,0,penterbelakangan,penterbelakangan,dasar
